1.287166171971120709e+00 7.232650078659214055e-02 1.630345956268314245e-01 1.014392051796232819e+00 5.473598352412702983e-01 8.303021467486704221e-02 6.665605907370897310e-01 7.475875676037686546e-01 8.287357263732775259e-02 6.017657485056323585e-01
8.750100284248700511e-02 1.719399118448317720e+00 1.470984969575235002e-01 4.952884874461576103e-01 1.491114228231200378e-01 5.733293961349691381e-01 4.568663496776846911e-01 4.925183649848990375e-01 7.941539373226944587e-01 4.010260438687617834e-01
4.518093873440060665e-02 4.460382459792621712e-01 4.495792722933443786e-01 3.584373321375951549e-01 3.592214905479006459e-01 4.364052105765377498e-01 4.404640436943363380e-02 1.407867632147995485e+00 9.664623334422556278e-01 6.401014730976705147e-01
5.952788780632920496e-01 7.177297872411596558e-01 6.085034613484839872e-01 4.464039904719205309e-01 5.118881899013455472e-01 5.669072313609102576e-01 5.981202837446637499e-01 4.422113111559186072e-01 4.695785285451548052e-01 5.336155916061422477e-01
1.362435998966990525e+00 1.087131588554673539e-01 2.941778745624124558e-01 6.670781769373205217e-01 1.859387029806714997e-01 1.406791365015299111e-01 8.317525511701999719e-01 7.037680950041824701e-01 6.676964897621416595e-02 9.208405867789628552e-01
2.005203985330047678e-01 2.533310706323559092e-02 6.074871054255074482e-02 1.309921246445065801e+00 4.143180893902296408e-02 6.357466944788642271e-02 1.108465551613642235e-02 2.665905449793861681e-01 2.015039071273774240e+00 8.175783869933036518e-01
1.273424178956245711e+00 8.293217761444122258e-06 1.247206658720104278e+00 2.844943249786752726e-01 4.041025187931621132e-02 1.317166804586209806e-02 7.989837111605040398e-01 9.462308439604741328e-02 4.037989019695528703e-02 1.178692836969860824e+00
3.789993860725318631e-02 1.043161876637268115e+00 2.245000327644552374e-01 1.170848555726824003e+00 3.872406563117696265e-01 5.653796807071892472e-01 1.434569914462389795e+00 1.085127056392183181e-01 5.545964169495601892e-01 4.284218344129902753e-03
8.433516381045827459e-02 2.319782762910290591e-02 2.309334687099570335e-02 6.715012057224366560e-01 2.434825376109467643e-01 2.781369570137884883e-01 7.870552729759709709e-02 5.683027330830321411e-01 1.803459689437558078e+00 1.195278027225715300e+00
5.486960067828235144e-03 1.376409486715032826e-01 5.689101129938989310e-01 1.393119663275916853e+00 4.653791059641961825e-01 1.106618572861587128e-03 9.887754033899062277e-04 7.394491559844797168e-02 2.058036157280698664e+00 1.449775394811506357e-01
7.366914854753660036e-01 1.032351169577317318e+00 3.747917367049323212e-01 5.304665464976508760e-02 3.364485143283594271e-01 9.050387643787516367e-03 2.662846938089248883e-01 1.751884894099785817e-01 7.428354384728047544e-01 1.538595842500190658e+00
2.429862378354496588e+00 3.233914283318393653e-05 2.206642810438561901e-05 3.964105551342140266e-01 1.661766281634349637e-06 4.873588320643979881e-06 7.076626433246959724e-01 6.442804976990925692e-01 1.090771367674172794e-05 3.304723008279049079e-01
7.508721819924305541e-01 2.741790249569819871e-01 9.636477387769492794e-03 1.271907283176775261e-01 1.119560822701464620e+00 4.858554031344913260e-01 1.447067877812135306e+00 3.456056779289269909e-01 4.585607553380883009e-03 1.068565190156134825e+00
2.475210035214803900e-02 5.719917978554862614e-01 4.719219853697748102e-02 1.310284872038559589e-01 1.049414850314017045e+00 1.321257599801810345e+00 2.237179160220224838e-01 1.226200772670293038e+00 4.329430097945788196e-03 6.377583669399751187e-01
