4.755470771229933225e-02 1.445821593208146405e-02 3.824306229368674287e-02 9.993640945420670385e-02 2.401475371740849352e-01 8.120559790512009435e-03 2.330860149815038550e-03 8.477934673092456241e-02 7.426298471756905689e-03 2.469222741497954093e-02
3.941189864053887271e-02 3.132792222376278024e-02 6.474066990237796471e-02 2.202020297498915036e-01 3.743429779518694239e-02 1.559099129721228660e-01 6.119368167038841989e-03 5.497465336678911130e-02 1.098882662155645576e-02 1.764598639780660342e-03
6.898181019701697669e-02 1.051842159123272391e-01 2.643947837053693944e-03 9.277360352813748823e-03 7.808807533575448656e-03 4.586585079090967770e-02 7.813016806843710977e-05 1.094154530308139375e-02 6.608788391144465590e-02 2.156065178201591881e-01
9.810018279340517941e-03 3.406145011179276955e-02 7.602695809677401106e-02 2.165417265733860994e-02 4.883332791116981597e-02 7.270734326020074356e-02 2.291622006014297497e-02 8.308746166354959205e-04 1.818936591435253158e-01 4.618640461004207276e-02
1.680118416776504170e-02 1.538224869742810530e-01 2.962114420159123532e-02 1.703695845218667140e-02 1.789329800007641302e-01 8.849462868864862650e-03 3.036236151214707912e-02 5.206878203247557874e-02 1.367642081304707227e-02 8.448384044584584043e-03
9.049560582036928966e-03 5.226730591233295789e-04 1.551867720093501046e-01 5.676205605345184708e-03 7.825855673944757257e-03 8.836434772802896544e-04 7.094492373995930912e-02 2.039338332307161217e-01 5.310366119053737399e-02 1.097147997953560328e-01
2.212340385715811930e-01 8.846368527488554512e-02 9.932751584310320694e-03 3.986708242186830231e-02 1.880925064932825047e-02 6.326209026435423988e-02 1.047924934202250774e-01 2.290576221864996584e-02 6.383643091675116066e-02 4.573849102501651581e-02
3.588534440273888348e-02 6.718130107565541218e-04 1.567009545214095578e-01 1.837488286865371920e-03 2.007442458720090292e-02 4.665793338227872122e-02 1.520121482866126084e-01 1.129960530514546348e-02 1.768680703274369851e-03 2.544610512847688202e-02
2.441570279320167802e-03 2.049910765979600334e-03 1.281980074505301506e-03 9.788585482042190533e-02 1.601680002028414707e-02 4.205090970379891935e-02 1.801611229512984635e-01 1.147271660806144095e-01 8.070222975577402702e-02 6.109237095774305848e-02
6.755444037166997984e-02 1.604119028156044957e-01 3.364809976893626958e-02 2.452629172154826079e-02 5.575650862836338539e-03 4.358577704341962816e-02 9.656679396428199946e-02 1.204589222240813884e-01 9.085248059883935245e-03 4.622739539749216076e-06
