1.363797224084498216e+00 5.013291987790068349e-01 1.454600747297433262e-08 3.737746439570069912e-01 7.070101440817315730e-01 3.415823091708813375e-01 3.561168980963604347e-01 2.295524711482272717e-01 1.044070533353029351e+00 8.626335238371567460e-01
9.103972616022757420e-06 9.468499854989074205e-01 3.381358853581520885e-01 6.454248539842306898e-02 1.467698933865816957e-01 7.870372222996548148e-14 8.025129500151931827e-01 6.612262043508225773e-01 1.012992515848635477e+00 1.370236799986716880e+00
9.551424351931993295e-02 5.056708524696664764e-01 7.101319245160002680e-01 3.111175366735686176e-01 3.060988584489182651e-01 2.677061415964934743e-01 1.299500157245338849e+00 2.623014370814032992e-01 1.137648224911623984e+00 3.604776649347761763e-01
4.586353183398097499e-01 6.393364955194279498e-01 3.930675620657278491e-01 4.947549279137058997e-01 5.815268648061651113e-01 5.350370057634183940e-01 5.021606819695564328e-01 4.245418207899290808e-01 7.483341958235678604e-01 7.560322922836746340e-01
1.394193795249887291e+00 5.742333725404903388e-01 3.668850275044430176e-01 3.525555357768012099e-01 4.822427540494992337e-01 4.277697565951253389e-01 4.517690534659833390e-01 2.802626829108554318e-01 6.348246793076782746e-01 5.727896309096762728e-01
5.340077352846175351e-01 4.394852299300561760e-01 6.362736943570285186e-01 3.035910738671064590e-02 8.485005538809729797e-02 4.474952605850272547e-01 3.839663538655911368e-01 9.012688167277270386e-06 2.590144306717225398e+00 1.085682156050678110e-01
1.343020495452504903e+00 5.655224922763135015e-02 1.569385147638378442e+00 3.815345081341984246e-01 8.499905407275392122e-01 2.963792253242398811e-01 1.720110286218865525e-01 8.752608518592840114e-02 1.578098520033160979e-02 1.525608052240239321e-01
2.484170673216138103e-01 1.429188516097518180e+00 2.351051975449634856e-13 4.025265144693532249e-02 9.281265136051781717e-01 1.659655444100981148e-01 2.426153872050419713e-01 8.221535678826268068e-03 8.676437234042808644e-01 1.174908615359908648e+00
5.107336658680039498e-02 6.586214187508023787e-01 1.378418836223430644e+00 8.805107431512675109e-02 7.849703554034889202e-09 1.166176520965020447e-01 5.861985061775150108e-01 1.383591686996488435e-01 1.835448842985917928e+00 4.077655609127046020e-03
1.062604328997999135e-02 1.532308754542457407e-01 2.800217486118493637e-01 3.156887295931510434e-02 8.452836692603120650e-01 4.327958723768258742e-01 2.043147036497912072e-01 1.363086183898204462e-01 2.855280077050886156e+00 3.466378049989136678e-01
5.369562136984162848e-01 3.021498978599430063e-01 3.681778111777059825e-01 2.751646296144267811e-01 3.957444489651726349e-02 4.487421825076727822e-01 2.342720158813689224e-01 1.471545467041773581e+00 1.568350596896199267e+00 6.022502314499908471e-02
2.586307139170114677e+00 3.202627161063336114e-01 6.123996928074599833e-01 4.174613998890012306e-02 1.441598731086459959e-02 2.175260308533230602e-01 3.153931939357927927e-01 5.682230893795849752e-04 6.822273521584993955e-04 7.268302659432710477e-01
8.096138046995402515e-01 1.276961439894424677e+00 3.678954811962331650e-01 7.756162899573576519e-01 2.472110514051765184e-01 1.109193811280722586e-01 9.666039581375046597e-02 4.998969170934084993e-01 2.732472797915623808e-01 3.557150391000004075e-01
5.377910315564583214e-04 9.883222049698392464e-01 3.054734422148103201e-02 1.231571062780137060e+00 2.234376442238756866e-01 2.309480391034258451e-01 9.484654046340583733e-01 2.431998672336748990e-01 4.077323429584505665e-01 6.787008581667537399e-01
6.255520938267614683e-01 3.411110893057813919e-05 2.075928494716823558e-01 5.681222334097227877e-01 9.937155675285462828e-09 2.023395613710190055e+00 3.877598963535881516e-01 3.986057393428985574e-01 4.950568069530019155e-01 3.914029491622489365e-01
4.817893567021572232e-01 1.157750278498305141e+00 1.135894778308389030e+00 1.366953610802858730e-02 9.030337507002915709e-01 8.651428664004388652e-05 9.339156459924854617e-13 3.264192128681314697e-01 1.041793578559981476e-01 5.500861703818530346e-01
4.586353337984200307e-01 6.393364188183094932e-01 3.930674016277163618e-01 4.947549794619850450e-01 5.815269032376411129e-01 5.350370229374626918e-01 5.021606684209378724e-01 4.245418799775489971e-01 7.483343319893041024e-01 7.560323155912908044e-01
2.647582229876958571e-01 5.936625650712515911e-01 4.309997180425666485e-01 1.420430673882763895e+00 6.672579396467021029e-01 4.668874836591461186e-01 2.613430665054523039e-01 1.220610740035137608e-02 5.551763926893314993e-01 5.567507558799973388e-01
4.543896526762390420e-01 2.304932421575855837e-09 9.887148407926144023e-01 1.075747891311128825e-05 1.645076476901215390e+00 5.641316095080491921e-01 2.216304532059721610e-01 6.800603543479253332e-01 3.168753064438479400e-02 5.485688938455467907e-08
1.968840228135129364e-02 5.962533241422824509e-02 1.071421827623924086e-02 7.398639581495247697e-01 1.256954051046876852e+00 2.395201475792800562e-08 5.871420493841046362e-01 1.594728721339670012e-06 2.273862678780866453e+00 6.129496496482250700e-01
