id,mid,uid,parent,t,reposts_count,attitudes_count,comments_count,text,original_text,user_created_at,followers_count,bi_followers_count,favourites_count,statuses_count,friends_count,username,screen_name,user_description,gender,province,city,verified,verified_reason,verified_type,user_location,user_avatar,user_geo_enabled,picture,geo
4.465E+15,4.465E+15,1768564452,null,1580023020,1770,8454,310,"官宣🇹🇭 泰国移民局正式文件已出，文件中明确确定表示：中国湖北省游客落地�?5天到期后，若不想回国的可暂时不用出境，泰国移民局配合最长可续签两个月。\n凡来泰旅游探亲的中国人可延期回国，不会被视为非法居留�?​​�?,官宣🇹🇭 泰国移民局正式文件已出，文件中明确确定表示：中国湖北省游客落地�?5天到期后，若不想回国的可暂时不用出境，泰国移民局配合最长可续签两个月。\n凡来泰旅游探亲的中国人可延期回国，不会被视为非法居留�?​​�?",1278036833,73422,18,50,2101,21,"泰国事儿�?,泰国事儿�?","吃是世界上最美味的动词�?,m""",400,1000,TRUE,"海外资讯博主（泰国） 旅行视频自媒�?,0,海外""","https://tva4.sinaimg.cn/crop.0.0.1241.1241.180/696a26e4jw8f8woppo8a6j20yi0yhtb4.jpg?KID=imgbed,tva&Expires=1585311807&ssig=mcU6F7RzXL",TRUE,https://wx1.sinaimg.cn/large/696a26e4gy1gb9zkcbtysj20u012c0x1.jpg,null,,,,,
4.465E+15,4.465E+15,1654145491,4.465E+15,1580023603,297,160,9,看看泰国政府怎么做的！比我们很多人更像同胞！,看看泰国政府怎么做的！比我们很多人更像同胞！,1255676675,35939,989,418,21991,2016,"南瓜在普�?,南瓜在普�?","虾米音乐创始�?,m""",33,1,FALSE,,-1,浙江 杭州,"https://tva3.sinaimg.cn/crop.0.0.1125.1125.180/629841d3jw8ev5o0pm7i3j20v90v90xj.jpg?KID=imgbed,tva&Expires=1585311866&ssig=ztKVJFFO3A",TRUE,null,null,,
4.46501E+15,4.46501E+15,2219687174,4.465E+15,1580023662,1,0,0,,//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1309956132,761,221,401,7268,1294,你的踏板车要滑向哪里,你的踏板车要滑向哪里,"Hey you, don't help them to bury the light. Don't give in without a fight.",m,400,6,FALSE,,-1,海外 巴西,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/844dbd06ly8g4fkl4czfkj20e80e874q.jpg?KID=imgbed,tva&Expires=1585311866&ssig=qdQf%2FGYe%2F3",TRUE,null,null
4.46501E+15,4.46501E+15,2584093714,4.465E+15,1580023882,0,0,0,转发微博,转发微博,1322914139,22,0,0,87,125,埃尔特卡梅隆,埃尔特卡梅隆,岁月就象一条河，左岸是无法忘却的回忆，右岸是值得把握的青春年华，中间飞快流淌,m,31,30,FALSE,,-1,"上海 崇明�?,https://tva3.sinaimg.cn/crop.0.0.180.180.180/9a062412jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed",tva&Expires=1585311866&ssig=s1ZtZt1k50",TRUE,null,null
4.46501E+15,4.46501E+15,1624527553,4.465E+15,1580023899,0,0,0,转发微博,转发微博,1268474946,269,49,8132,9085,398,火柴ww,火柴ww,"吐槽有益身心健康�?,f""",44,3,FALSE,,-1,广东 深圳,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/60d452c1jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585311866&ssig=gtsbYD9Emk",FALSE,null,null,
4.46501E+15,4.46501E+15,1815047225,4.465E+15,1580024000,0,0,0,,//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1283930688,258,95,537,1587,522,"找不到的兔子�?,找不到的兔子�?",手里有打开门的钥匙 但我得承认我只喜�?在生命的房间开一扇窗,f,34,5,FALSE,,-1,"安徽 马鞍�?,https://tva3.sinaimg.cn/crop.0.0.180.180.180/6c2f6c39jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed",tva&Expires=1585311866&ssig=c9uY297%2BIm",TRUE,null,null,
4.46501E+15,4.46501E+15,1707604201,4.465E+15,1580024154,1,0,0,,//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1270186071,693,135,1499,1293,371,"古小�?,古小�?","你们这些高智商的人类真是太变态太性感了�?,f""",42,1,FALSE,,-1,湖北 武汉,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/65c7f8e9jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585311866&ssig=NDTODxBgw5",TRUE,null,null,,
4.46501E+15,4.46501E+15,1880445720,4.465E+15,1580024424,0,0,0,转发微博,转发微博,1297396531,306,8,2,2292,1829,猴大橙儿,猴大橙儿,,f,100,1000,FALSE,,-1,其他,"https://tva2.sinaimg.cn/crop.0.0.180.180.180/70155318jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585311866&ssig=YhWqu3uqgx",TRUE,null,null
4.46501E+15,4.46501E+15,5834524123,4.465E+15,1580024458,0,0,0,转发微博,转发微博,1453309285,50,2,4,3624,1013,"爱喝咖咖和茶�?,爱喝咖咖和茶�?",,m,100,1000,FALSE,,-1,其他,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006mR4fNly8g5urty2o3ej30u00u0ac2.jpg?KID=imgbed,tva&Expires=1585311866&ssig=dKTk5GU5f3",TRUE,null,null,
4.46501E+15,4.46501E+15,1935539401,4.465E+15,1580024562,0,1,0,[傻眼],[傻眼]//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1296028439,73724,1140,270,18386,3343,范亮-探索发现,范亮-探索发现,人在江湖,m,11,5,TRUE,"移动&电商战略观察�?,0,北京 朝阳�?","https://tva2.sinaimg.cn/crop.0.0.180.180.180/735dfcc9jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585311866&ssig=YdojXwrsTK",TRUE,null,null,,
4.46501E+15,4.46501E+15,1897033370,4.465E+15,1580024598,0,0,0,喔[心],喔[心],1292650867,7495,281,20,5965,1011,MARTINSMARTINI,MARTINSMARTINI,𝘽𝙇𝙐𝙀=𝘽𝙚𝙘𝙖𝙪𝙨𝙚 𝙇𝙤𝙫𝙚 𝙐 𝙀𝙫𝙚𝙧𝙮𝙙𝙖𝙮,m,33,1000,TRUE,摄影博主,0,浙江,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/71126e9aly8gcrh9qvzw2j20u00u00u5.jpg?KID=imgbed,tva&Expires=1585311866&ssig=5vSXRtjZoN",TRUE,null,null
4.46501E+15,4.46501E+15,1619925757,4.465E+15,1580024607,31,87,17,人性化佛系泰国,人性化佛系泰国//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1285042031,126149,196,10,21438,519,海滨政经�?橡谷智库,海滨政经�?橡谷智库,"官网www.ottfinance.com 橡胶、橡胶木与谷物的经济数据分析 本博所有公开文字不负任何投资诱导之责任�?,m""",31,1,TRUE,上海橡谷智库财经咨询有限公司官方微博,2,"上海 黄浦�?,https://tva3.sinaimg.cn/crop.0.2.1242.1242.180/608e1afdjw8f06a3ljunkj20yi0yn3zy.jpg?KID=imgbed",tva&Expires=1585311866&ssig=VF%2F%2FATIStQ",FALSE,null,null,
4.46501E+15,4.46501E+15,1911216045,4.465E+15,1580024629,0,0,0,,//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1294109141,619,160,5835,52663,1430,BJ樰风z,BJ樰风z,,m,11,5,FALSE,,220,"北京 朝阳�?,https://tva4.sinaimg.cn/crop.0.0.179.179.180/71ead7adjw1e84gfsjciwj2050050dg2.jpg?KID=imgbed",tva&Expires=1585311866&ssig=Ll9SEfkWHM",FALSE,null,null
4.46501E+15,4.46501E+15,1846110793,4.46501E+15,1580024646,0,0,0,,//@海滨政经�?橡谷智库 :人性化佛系泰国//@南瓜在普�?:看看泰国政府怎么做的！比我们很多人更像同胞！,1288770732,328,26,60,16023,1446,xixiqd,xixiqd,,m,37,2,FALSE,,-1,山东 青岛,"https://tva2.sinaimg.cn/crop.1.0.710.710.180/6e096a49jw1ehbqnun9xvj20jw0qo44y.jpg?KID=imgbed,tva&Expires=1585311866&ssig=AGY3X8HXrf",TRUE,null,null
4.46501E+15,4.46501E+15,2015303410,4.46501E+15,1580024696,3,0,0,,//@海滨政经�?橡谷智库:人性化佛系泰国//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1300476230,570,83,4548,50742,567,null_domain要开心鸭,null_domain要开心鸭,"话多，双标，自留地�?,f""",100,1000,FALSE,,220,其他,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/781f16f2ly8gawot1h1wmj20u00u03zr.jpg?KID=imgbed,tva&Expires=1585311866&ssig=l%2BrwhTOMIB",FALSE,null,null,
4.46501E+15,4.46501E+15,6063405614,4.465E+15,1580024710,20,85,0,下回还去泰国玩[good][good][good],下回还去泰国玩[good][good][good],1478260804,35239,125,29,3625,1466,也要楚天�?019,也要楚天�?019,"且让我们以一夜苦茗，诉说半生的沧桑…�?,f""",61,1,FALSE,,-1,陕西 西安,"https://tvax3.sinaimg.cn/crop.0.0.664.664.180/006ClqMKly8g11dl4fcyij30ig0igabd.jpg?KID=imgbed,tva&Expires=1585311866&ssig=p86IqySrRI",TRUE,null,null,
4.46501E+15,4.46501E+15,6866970869,4.46501E+15,1580024731,0,1,2,,//@海滨政经�?橡谷智库:人性化佛系泰国//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1543400734,176,1,2,1316,703,喵呜的自律记录仪,喵呜的自律记录仪,谢绝关注,f,33,1000,FALSE,,-1,浙江,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007uJ6OFly8gbetp6djyjj30u00u0adg.jpg?KID=imgbed,tva&Expires=1585311866&ssig=ewdPFkvcWZ",TRUE,null,null
4.46501E+15,4.46501E+15,1745476105,4.465E+15,1580024875,0,2,0,佛教徒国家，善良。[赞],佛教徒国家，善良。[赞],1274536478,4868,233,1300,19518,2139,新新之路,新新之路,"如果你想要得到不曾得到的东西，那就去做不曾做过的事�?,m""",400,7,FALSE,,220,海外 澳大利亚,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/6809da09ly8g0mcr69ffjj20u00u0tfl.jpg?KID=imgbed,tva&Expires=1585311866&ssig=fGABK%2Fa6Nj",FALSE,null,null,
4.46501E+15,4.46501E+15,1826745331,4.46501E+15,1580024982,0,0,0,,//@null_domain要开心鸭://@海滨政经�?橡谷智库:人性化佛系泰国//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1286373630,57,3,9,2970,426,钮钴禄小熊猫,钮钴禄小熊猫,"一个马上要废的号�?,m""",33,1,FALSE,,-1,浙江 杭州,"https://tvax4.sinaimg.cn/crop.0.0.736.736.180/6ce1ebf3ly8gbpzfc25uwj20kg0kg3yx.jpg?KID=imgbed,tva&Expires=1585311866&ssig=TCtfs5Myoj",FALSE,null,null,
4.46501E+15,4.46501E+15,1424249351,4.465E+15,1580025042,0,0,0,转发微博,转发微博,1279025958,976,30,33,9980,1059,投资战略,投资战略,"东饮渤海西点沙，南控千山北锁雪�?,m""",11,1,FALSE,,-1,"北京 东城�?,https://tva3.sinaimg.cn/crop.0.0.180.180.180/54e45207jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed",tva&Expires=1585311866&ssig=zYu%2BS2KM8L",TRUE,null,null,
4.46501E+15,4.46501E+15,1649852394,4.465E+15,1580025059,0,0,0,"仗义�?,仗义�?",1282353020,219,57,31,3228,219,八月Clara,八月Clara,,f,31,15,FALSE,,220,上海 浦东新区,"https://tva2.sinaimg.cn/crop.0.0.180.180.180/6256bfeajw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585311866&ssig=skbFau0ebZ",TRUE,null,null,
4.46501E+15,4.46501E+15,6545140019,4.465E+15,1580025059,0,0,0,,//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1525831424,792,31,747,175,639,AngsangTB,AngsangTB,"བླ་མ་དང་དཀོན་མཆོག་རིན་པོ་ཆེ་རྣམ་པ་གསུམ་ལ་སྐྱབས་སུ་མཆིའོ།།顶礼三宝�?,m""",63,27,FALSE,,-1,青海 玉树,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/0078WJUvly8g5patnvyybj30e80e875c.jpg?KID=imgbed,tva&Expires=1585311866&ssig=5qjnTYuNW4",TRUE,null,null,
4.46501E+15,4.46501E+15,1864856880,4.465E+15,1580025068,0,3,0,白求恩国际主义精神，可吸引更多游客[耶][鲜花][good],白求恩国际主义精神，可吸引更多游客[耶][鲜花][good],1288446533,13915,416,72,41840,423,胡扯鸡蛋,胡扯鸡蛋,全马336、首创旋转自由泳,m,44,1000,TRUE,"马拉松运动员 广州欧太尔信息科技有限公司总经�?,0,广东""","https://tva3.sinaimg.cn/crop.0.0.180.180.180/6f277530jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585311866&ssig=7v3vkxKDzO",FALSE,null,null,,
4.46501E+15,4.46501E+15,6930261830,4.465E+15,1580025091,0,0,0,转发微博,转发微博,1547055273,13,2,88,3832,435,LBY的小灰灰,LBY的小灰灰,影子见过太阳,f,44,1000,FALSE,,-1,广东,"https://tvax2.sinaimg.cn/crop.0.0.480.480.180/007z0FGCly8fz0v2ds6jyj30dc0dcjs1.jpg?KID=imgbed,tva&Expires=1585311866&ssig=Kq1syVY7LA",TRUE,null,null
4.46501E+15,4.46501E+15,6605016938,4.465E+15,1580025099,0,0,0,转发微博,转发微博,1531924830,17,0,4,82,58,Ms_Shawna,Ms_Shawna,,f,100,1000,FALSE,,-1,其他,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/007cZYDgly8g8k96xryq7j30e80e8my6.jpg?KID=imgbed,tva&Expires=1585311866&ssig=YIGCH1XjNz",TRUE,null,null
4.46501E+15,4.46501E+15,1453560340,4.46501E+15,1580025114,0,0,0,,//@海滨政经�?橡谷智库:人性化佛系泰国//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1295930139,2845,635,128,161988,12610,xinyu0622,xinyu0622,,m,11,8,FALSE,,-1,"北京 海淀�?,https://tvax1.sinaimg.cn/crop.22.22.55.55.180/56a39214ly8fsamis6xxsj202s02s0t1.jpg?KID=imgbed",tva&Expires=1585311866&ssig=Fl93GNp1Zx",FALSE,null,null
4.46501E+15,4.46501E+15,1172969472,4.465E+15,1580025191,0,0,1,,//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1334728567,516,130,217,8932,1612,大土土BROWN,大土土BROWN,"所谓无底深渊，下去，也是前程万里�?,m""",21,1,FALSE,,-1,辽宁 沈阳,"https://tva3.sinaimg.cn/crop.0.0.512.512.180/45ea1800jw8eky3juptc2j20e80e8q3g.jpg?KID=imgbed,tva&Expires=1585311866&ssig=qbcbVl4taH",TRUE,null,null,
4.46501E+15,4.46501E+15,1281102361,4.465E+15,1580025263,0,0,0,[good][good][good],[good][good][good],1272982695,517,151,265,24226,395,酱哩个酱硕文,酱哩个酱硕文,"兑为�? 天风�?,f""",31,12,FALSE,,-1,"上海 闵行�?,https://tvax1.sinaimg.cn/crop.0.0.501.501.180/4c5c1219ly8gcgvgp656rj20dx0dx77z.jpg?KID=imgbed",tva&Expires=1585311866&ssig=wM%2BnQCgUvX",FALSE,null,null,
4.46501E+15,4.46501E+15,6834197227,4.465E+15,1580025343,0,0,0,转发微博,转发微博,1541839228,443,34,132,9615,382,"以和为贵冯青�?,以和为贵冯青�?",保密局利刃,m,100,1000,FALSE,,-1,其他,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/007svATxly8gbn9ce9a4dj30ro0rodh4.jpg?KID=imgbed,tva&Expires=1585311866&ssig=b4flF2c0df",TRUE,null,null,
4.46501E+15,4.46501E+15,6305904186,4.46501E+15,1580025361,0,0,0,,//@海滨政经�?橡谷智库:人性化佛系泰国//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1500978523,103,1,11008,6216,233,"印兵爱晓�?,印兵爱晓�?",,m,100,1000,FALSE,,-1,其他,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/006SKVK2ly8fpqpz1jhixj30e80e80t9.jpg?KID=imgbed,tva&Expires=1585311866&ssig=VDpv%2FLuxe4",TRUE,null,null,
4.46501E+15,4.46501E+15,5715415966,4.465E+15,1580025384,0,0,0,转发微博,转发微博,1443750969,87,11,90,1932,280,"揉木为�?,揉木为�?","朋友，来看勇者大冒险�?,f""",36,10,FALSE,,-1,江西 抚州,"https://tva3.sinaimg.cn/crop.0.0.664.664.180/006eNiMujw8fbq9l99q7bj30ig0iggmz.jpg?KID=imgbed,tva&Expires=1585311866&ssig=c1SCEW1vYR",TRUE,null,null,,
4.46501E+15,4.46501E+15,1276158884,4.46501E+15,1580025465,0,0,0,,//@海滨政经�?橡谷智库:人性化佛系泰国//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1261664032,539,48,20,8496,322,Felicity-YLF,Felicity-YLF,"想啥�?,f""",100,1000,FALSE,,-1,其他,"https://tvax1.sinaimg.cn/crop.0.0.751.751.180/4c10a3a4ly8g4s7f2v6a0j20kv0kvjs1.jpg?KID=imgbed,tva&Expires=1585311866&ssig=NuzE2kXPN1",TRUE,null,null,
4.46501E+15,4.46501E+15,1093851613,4.465E+15,1580025514,0,0,0,"看看在这个时候，什么叫做人性？对比中国网民的集体暴力让人寒心。“没有谁比谁优越�?,看看在这个时候，什么叫做人性？对比中国网民的集体暴力让人寒心。“没有谁比谁优越�?",1263828041,614,142,7302,1295,1019,jellyfishsaway,jellyfishsaway,,m,100,1000,FALSE,,-1,其他,"https://tvax2.sinaimg.cn/crop.0.0.750.750.180/4132d9ddly8gbp2r3loxnj20ku0ku0td.jpg?KID=imgbed,tva&Expires=1585311866&ssig=MFd5X062R5",TRUE,null,null,
4.46501E+15,4.46501E+15,1694499452,4.46501E+15,1580025517,0,0,0,,//@海滨政经�?橡谷智库:人性化佛系泰国//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1266149469,839,21,1759,6524,989,"突兀的轮�?,突兀的轮�?",,m,100,1000,FALSE,,200,其他,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/6500027cly8g87cmgxytjj20ro0rodio.jpg?KID=imgbed,tva&Expires=1585311866&ssig=XPDCiqWK2Y",TRUE,null,null,
4.46501E+15,4.46501E+15,3230306862,4.465E+15,1580025628,0,0,0,"泰国�?,泰国�?",1363837290,173,12,183,536,540,"江漓�?,江漓�?",但愿来生不要相遇,m,32,5,FALSE,,-1,江苏 苏州,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/c08a922ely8g9xeq8kqrdj20u00u0q73.jpg?KID=imgbed,tva&Expires=1585311866&ssig=EHpDx5h7l0",TRUE,null,null,,
4.46501E+15,4.46501E+15,1599148597,4.465E+15,1580025708,0,1,0,转发微博,转发微博,1310275425,453,72,2,1203,233,小象瓶瓶,小象瓶瓶,"人生长路漫漫，用心与爱雕琢生命中的点点滴�?,f""",11,8,TRUE,"villwannarot超话主持�?,0,北京 海淀�?","https://tvax3.sinaimg.cn/crop.0.0.1125.1125.180/5f511235ly8fp3v54tgq6j20v90v977d.jpg?KID=imgbed,tva&Expires=1585311866&ssig=qJHKAdSJ%2B0",TRUE,null,null,,,
4.46501E+15,4.46501E+15,1908798260,4.465E+15,1580025740,0,0,0,转发微博,转发微博,1293343965,974,131,5370,6442,2057,自我放飞zq,自我放飞zq,"喜欢一个人独处。。。。。�?,f""",42,1,FALSE,,-1,湖北 武汉,"https://tvax3.sinaimg.cn/crop.0.0.750.750.180/71c5f334ly8gd55bcmn16j20ku0ku3z4.jpg?KID=imgbed,tva&Expires=1585311866&ssig=fWu5kpE9Tx",TRUE,null,null,
4.46501E+15,4.46501E+15,1751406725,4.46501E+15,1580025752,0,1,0,,//@null_domain要开心鸭://@海滨政经�?橡谷智库:人性化佛系泰国//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1383299833,228,19,15,14974,178,掉坑渔夫,掉坑渔夫,和气生财爱帅哥美女，追星肖战底线,f,400,1000,FALSE,,-1,海外,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/68645885ly8g5q713d90hj20ro0romyb.jpg?KID=imgbed,tva&Expires=1585311866&ssig=N4SUVkmWzD",FALSE,null,null
4.46501E+15,4.46501E+15,1840396507,4.465E+15,1580025826,0,1,0,转发微博,转发微博,1288171536,280,29,2,18390,359,"潘大�?,潘大�?",,m,11,8,FALSE,,-1,"北京 海淀�?,https://tvax3.sinaimg.cn/crop.0.0.1342.1342.180/6db238dbly8fkydkzkrj2j211a11an1f.jpg?KID=imgbed",tva&Expires=1585311866&ssig=7qDe3xVZ1w",FALSE,null,null,
4.46501E+15,4.46501E+15,6694489502,4.46501E+15,1580025910,0,0,0,@紫光�? @侠客�? @共青团中�? @中国警方在线,@紫光�? @侠客�? @共青团中�? @中国警方在线  //@也要楚天�?019:下回还去泰国玩[good][good][good],1536723735,63,0,1,953,339,鄒小�?21,鄒小�?21,,m,100,1000,FALSE,,-1,其他,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/007j3ox8ly8fv6lytbptpj30ro0roabb.jpg?KID=imgbed,tva&Expires=1585311866&ssig=HMkF80kM7a",TRUE,null,null
4.46502E+15,4.46502E+15,6140525089,4.465E+15,1580026033,0,1,0,Repost,Repost,1486966897,1814,206,42,86584,1619,"日行千里自油�?,日行千里自油�?","34 �?86公斤 新的 equilibrium ​​�?,m""",100,1000,FALSE,,-1,其他,"https://tvax4.sinaimg.cn/crop.25.0.328.328.180/006Hz15fly8fv3d4n7hkhj30c809cgm1.jpg?KID=imgbed,tva&Expires=1585311866&ssig=QM0uQrm2yE",TRUE,null,null,,
4.46502E+15,4.46502E+15,5832095607,4.465E+15,1580026079,0,0,0,,//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1453092827,172,27,187,4125,1579,Esser_Deng,Esser_Deng,🌧🌩Spidey DP 南薛北张,f,44,3,FALSE,,-1,广东 深圳,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/006mGSubly8g7ngaysygpj30e80e80t1.jpg?KID=imgbed,tva&Expires=1585311866&ssig=W9UR%2BRz3aK",TRUE,null,null
4.46502E+15,4.46502E+15,1750698603,4.465E+15,1580026104,662,5,9,"干得漂亮…�?,干得漂亮…�?",1275620013,21792,228,74,5311,321,"毕晓�?,毕晓�?",周文王十五子公高，直言敢谏，战功卓著，为周初四圣之一，武王封于毕地，后人始得国姓～望我毕氏一族不辱血脉之贵！,m,11,5,TRUE,"毕晓�?海蝶音乐总裁   著名音乐�?,0,北京 朝阳�?","https://tva1.sinaimg.cn/crop.0.0.180.180.180/68598a6bjw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585311866&ssig=u7BDJjnPUp",TRUE,null,null,,,,
4.46502E+15,4.46502E+15,2896781930,4.465E+15,1580026131,0,0,0,Repost,Repost,1344226163,141,37,195,20215,802,TS1343,TS1343,不要沉默,f,400,2,FALSE,,-1,海外 英国,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/aca9626aly8g98dnkxu5nj20u00u0tar.jpg?KID=imgbed,tva&Expires=1585311866&ssig=xDF8mah5lP",TRUE,null,null
4.46502E+15,4.46502E+15,2269071683,4.46501E+15,1580026162,0,0,0,,//@海滨政经�?橡谷智库:人性化佛系泰国//@南瓜在普�?看看泰国政府怎么做的！比我们很多人更像同胞！,1311659839,268,20,20,5606,494,flederic,flederic,,m,11,8,FALSE,,-1,"北京 海淀�?,https://tva4.sinaimg.cn/crop.0.0.180.180.180/873f4943jw1f4f9gsy1z2j2050050q36.jpg?KID=imgbed",tva&Expires=1585311866&ssig=snFrAZyKQc",TRUE,null,null
4.46502E+15,4.46502E+15,1483330984,4.46502E+15,1580026175,659,250,21,[赞],"[赞]//@毕晓�?干得漂亮…�?,1251448576,3913684,711,1124,246294,718,侯宁""",侯宁,人称＂空军司令＂，财富苍生之醉观者。长篇小说《财富苍�?槐花蛇》作者，侯宁微店https://d.weidian.com/single/#/main,m,11,1,TRUE,"独立财经观察家，时评家、社会学者、职业投资人 微博签约自媒�?,0,北京 东城�?","https://tvax4.sinaimg.cn/crop.0.0.1002.1002.180/5869d5a8ly8gbi9ehao6fj20ru0ru3zr.jpg?KID=imgbed,tva&Expires=1585311866&ssig=l2aMXP5Mwu",FALSE,null,null,,,,,,,,,
4.46502E+15,4.46502E+15,1803783187,4.465E+15,1580026177,0,0,0,转发微博,转发微博,1282884971,64,13,490,585,332,Edwardozen,Edwardozen,平静自由,m,100,1000,FALSE,,-1,其他,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/6b838c13ly8g7cv0jwenaj20u00u0jt9.jpg?KID=imgbed,tva&Expires=1585311866&ssig=jAtLAsVXXr",TRUE,null,null
4.46502E+15,4.46502E+15,1603415470,4.46502E+15,1580026210,0,0,0,,"//@侯宁: [赞]//@毕晓�?干得漂亮…�?,1291871073,2536,107,68546,83863,4976,gaoxiaowu98""",gaoxiaowu98,"在发展中求稳健在稳健中不忘发�?,m""",41,5,FALSE,,-1,河南 安阳,"https://tva4.sinaimg.cn/crop.0.0.180.180.180/5f922daejw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585311866&ssig=0zsI6uloVp",TRUE,null,null,,,,,,,,
4.46502E+15,4.46502E+15,1564551285,4.46502E+15,1580026212,0,0,0,,"//@侯宁:[赞]//@毕晓�?干得漂亮…�?,1307061438,903,261,27,21741,1521,Erin少刷点wb""",Erin少刷点wb,"星光🌟ELF💙一碗水端不�?,f""",100,1000,FALSE,,-1,其他,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/5d412875ly8gavwxytsdjj20e80e83z9.jpg?KID=imgbed,tva&Expires=1585311866&ssig=nlbkK%2FfSTf",TRUE,null,null,,,,,,,,
4.46502E+15,4.46502E+15,6079461164,4.46501E+15,1580026237,0,0,0,,//@也要楚天�?019:下回还去泰国玩[good][good][good],1481184166,35,1,81,5576,370,"时光研究�?,时光研究�?",,m,100,1000,FALSE,,-1,其他,"https://tvax2.sinaimg.cn/crop.0.0.440.440.180/006DqNzely8gaa6d0mgvkj30c80c8gmd.jpg?KID=imgbed,tva&Expires=1585311866&ssig=lBnlZ7%2BZ0G",FALSE,null,null,
4.46502E+15,4.46502E+15,1112739103,4.465E+15,1580026268,0,0,0,[good][good][good],[good][good][good],1269309544,661,128,22,3447,3407,"产品和创新管�?,产品和创新管�?",产品和创新管理：咨询+培训+辅导,m,44,1,FALSE,,-1,广东 广州,"https://tva4.sinaimg.cn/crop.0.0.480.480.180/42530d1fjw8f4w6ogoengj20dc0dcjse.jpg?KID=imgbed,tva&Expires=1585311866&ssig=fGjRPALWPC",TRUE,null,null,
4.46502E+15,4.46502E+15,1078779184,4.46502E+15,1580026305,586,35,4,,"//@侯宁:[赞]//@毕晓�?干得漂亮…�?,1251447253,448067,1560,699,38378,2929,厚恩投资张延�?","厚恩投资张延�?,投资人，基金经理，《静水流�?深度价值投资札记》作者。原ID：佐罗_厚恩投资�?",m,11,1000,TRUE,"厚恩投资执行董事、总经�?,0,北京""","https://tva2.sinaimg.cn/crop.112.0.222.222.180/404cdd30jw8f1rosqvpdpj20b407c74f.jpg?KID=imgbed,tva&Expires=1585311866&ssig=AUAwh9kjqA",TRUE,null,null,,,,,,,,,,
