9.056975714842647740e-01 9.271622184799539479e-01 4.638388125298272269e-01 8.872472178043655511e-01 5.555214767744859339e-01 7.260836655049393018e-01 1.030954209879277328e-01 1.182653338583987759e-02 1.156023870815176546e-01 7.661975639583286091e-01
5.945015900460299818e-01 1.222259237999635539e-01 6.031179207856162128e-01 6.682210387905387350e-01 5.997591193956810507e-01 5.524776822503180140e-01 4.627762162984981886e-01 3.915567565426104069e-01 5.643589268825371930e-01 3.795773789695833789e-01
4.060112930700724432e-01 6.545167756624260536e-01 4.049578306753333634e-01 1.438758675078073979e-01 1.110875524099500966e+00 3.200862778669247288e-01 4.785688716333788562e-02 7.026028537518905770e-01 1.042711977729301243e+00 6.670173968296784217e-01
4.269976352872623115e-01 6.115048843618201557e-01 5.783348911460808317e-01 4.025462402914002924e-01 8.719481231347515626e-01 1.022570081536640085e-01 1.546062745339559508e-01 7.039254118911464353e-01 9.099149719877968057e-01 5.819523166422185811e-01
8.657960667379076547e-01 1.102638633000366131e+00 3.343821333823192021e-01 6.561229681612636977e-01 7.746400746133226545e-02 5.671875273950376384e-01 3.756644383991825098e-01 2.492777779349673040e-01 3.998954140795275003e-01 8.968108951958014829e-01
4.754735642430181208e-01 6.400454240206414624e-01 4.947841155808567204e-01 3.686332554569013986e-01 3.718932278662481217e-01 5.559081382204168476e-01 6.317895056200094617e-01 4.676480047061403189e-01 5.551942231719723120e-01 7.103137779563455378e-01
5.891568350454636782e-01 3.111512743052075591e-01 6.045657113111877479e-01 6.050583890987317748e-01 8.010457152892047628e-01 2.541128279295196135e-01 6.894558340947294361e-01 7.087811062387765482e-01 2.459489120055749212e-01 2.601848295714856985e-01
4.010968032566372132e-01 6.019592952421115584e-01 4.507666485239423260e-01 7.673019072486917391e-01 6.512901010040117455e-01 8.407391068203592388e-01 4.627004390184097371e-01 1.933306051775208478e-01 2.927380887241737839e-01 5.065413449478231023e-01
2.655709072617352118e-01 5.194991689998206263e-01 5.320116798085346987e-01 3.559019938934184224e-01 4.672092497748575601e-01 4.700409215013156006e-01 8.374197456138106066e-01 7.099887580283599231e-01 4.692593411496782663e-01 5.409592406512701013e-01
2.227603425471691712e-01 7.037753327303963857e-01 5.435629268115763635e-01 2.214046819832794499e-01 6.893695074843280146e-01 6.189025113961563740e-01 6.526947474440691899e-01 5.858428782311997374e-01 3.970769852964683988e-01 7.401096598255348935e-01
