6.274388901856793599e-02 2.655342164016777015e-02 9.213276673327856423e-03 1.057333408371192579e-01 5.832239113814007697e-02 2.097382422381755332e-02 1.919454429136912763e-02 1.682741944341280826e-01 1.963119715502160967e-02 3.349379485214678404e-02
1.111541878537353339e-01 6.229529465333098065e-02 2.957633626533893653e-02 3.633825991175152620e-02 6.603833982540698033e-02 5.945950321712904774e-02 1.704508265954939039e-01 1.191962988669427112e-03 7.740321767080188264e-02 5.261833824916886670e-02
6.339921798998020275e-02 4.505289989383724075e-02 4.448406764658317802e-02 1.734803838279402877e-02 4.073767111056099399e-02 4.964996155011643791e-02 1.784062722028607884e-01 1.145973483343579527e-02 6.309778975041265003e-02 3.805991971609314767e-02
3.663175182306333683e-02 2.280905133500201951e-02 3.895829548690681737e-02 2.842668934580755077e-02 3.729785944822264221e-02 3.006865032481665159e-02 1.177952305169579633e-01 6.652842697028590879e-02 4.322843107761404485e-02 2.863643186887471909e-02
3.429978783830058692e-02 3.853068026069278451e-02 6.258394964054608822e-02 7.733099227178580337e-02 3.730124470015816485e-02 4.625545329907402442e-02 1.725041033146281488e-01 1.555557200242482507e-01 4.147233531241759780e-02 3.545816170981708204e-02
4.679576637964130703e-02 3.653546339850197860e-02 1.698419257955236655e-02 3.366567284179158848e-02 2.014729447684186076e-02 3.340052931723928170e-02 8.997470974250788844e-02 1.866799688414637337e-02 2.696855901598333577e-02 2.231924851805866528e-02
7.326272414801625332e-02 3.986105452757787715e-02 1.215212780079936647e-02 3.226173948540925901e-02 4.345173332906467761e-02 3.498163331174761193e-02 8.966878242653646136e-02 8.318732762487155569e-03 4.420611724444125507e-02 3.283977336120628976e-02
7.884705358546546805e-02 4.541913347116776495e-02 3.248237589610982606e-02 6.723935588432711219e-02 5.975962507157490250e-02 4.418840755359734751e-02 1.276535766879975664e-01 9.118849867096107120e-02 5.352790236697486242e-02 4.381236016477590284e-02
5.800728589210676217e-02 3.784707265617297950e-02 2.832987634384113995e-02 9.541497989089980925e-02 4.830646500395446158e-02 3.528918043520418851e-02 8.712020947441893870e-02 1.496776623308935794e-01 2.904852064327530931e-02 3.524737201611305437e-02
7.128201336247774744e-02 5.181238204904854705e-02 4.205276809579948372e-02 5.718527398668295236e-02 4.636570665313560075e-02 5.241145428750256657e-02 1.644201800557309467e-01 6.996390546048768255e-02 5.451052413531162072e-02 4.152187778774529825e-02
