4.083468783719897827e-02 2.489307049968399898e-05 3.677903772211928157e-02 1.188979122883317661e-02 1.096925891793668973e-03 3.055107028270291347e-01 1.752331003024759984e-02 2.034586836570979711e-03 3.706851052306797125e-05 3.826176327381085058e-03
4.939385515672199163e-05 5.888015839465533113e-02 1.052597194177087722e-09 3.256123786086084770e-02 2.082964698145548313e-02 3.310192838592790343e-02 4.182041971797573676e-04 1.921536372401029449e-03 3.392964319333203749e-01 1.526107808940188777e-02
6.754494992974323375e-02 1.821383684118377255e-01 4.959478047883026514e-02 8.291004806830124668e-03 2.889347501036456170e-02 2.427312016571626582e-02 2.854395377769280398e-04 4.612668120198731609e-04 4.091488696318502381e-06 8.127743346808556646e-02
1.330202998358577804e-01 3.609657011634303061e-04 1.215043152124029996e-01 3.305429407191638469e-01 4.536194003271225642e-03 1.165046572630426026e-03 6.065469656074386207e-02 3.310349986689850588e-02 2.349789597107151127e-04 2.064470951104922358e-03
4.381545809369002953e-02 4.925154401899903972e-02 5.943080522972746596e-03 5.417907985321124970e-02 2.400030021071609398e-01 4.701725142539143337e-02 6.935966554036969087e-04 1.172964431569774729e-01 1.876387539670821879e-06 2.794072775292305490e-03
5.820102819096145685e-04 3.617521637921831262e-02 2.006021086905613454e-02 8.357301418328627520e-04 2.730397118549182353e-06 3.848636356067296205e-02 1.338935488403530591e-03 4.182173337192060525e-01 2.408491921362370530e-02 3.437505744098940004e-03
2.536193562674120550e-01 1.518351621592442871e-02 2.819252519799633753e-08 2.686278337489308912e-03 9.519640856167029244e-06 2.412534353151121931e-04 1.786343756566638810e-02 2.018569657862406917e-03 6.562016208657264760e-02 7.187725333542764432e-03
3.448687643405734266e-03 2.731480470657470308e-02 2.992928268786577278e-02 3.317593490635284138e-06 4.978420795306685853e-02 1.711856562143028795e-02 3.394488052923155252e-01 5.354260363114955734e-02 2.681222511774157658e-05 7.498896329908895245e-04
3.001050109407907545e-03 1.526111299733932808e-05 5.757725166276505405e-06 5.852910560121808714e-02 3.146083382836629971e-02 7.811272585856254835e-02 3.951696333615662554e-02 4.882737066638288131e-02 1.408895173382735755e-03 3.027241550188997099e-01
1.252239289619570123e-03 4.089546705990975073e-06 1.381648095780093621e-01 2.455139939970844495e-03 6.125130386024445900e-02 9.566550939134926454e-05 6.796238048284886091e-02 1.029262086206158968e-07 1.653202332379744288e-01 8.563944493640048006e-02
